Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Gender,Exam_Score,Total_Learning_Effort
0.294,0.975,1.0,0.0,0.0,0.5,0.66,0.5,1.0,0.125,0.5,0.5,1.0,0.5,0.667,0.0,0.0,0.311,0.289
0.471,0.175,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.156,0.421
0.618,0.35,1.0,1.0,0.0,0.0,0.9,1.0,1.0,0.125,1.0,0.5,1.0,0.5,0.667,0.0,0.0,0.356,0.579
0.235,0.75,0.0,0.0,1.0,0.667,0.18,0.0,1.0,0.125,0.0,1.0,1.0,1.0,0.667,0.0,1.0,0.2,0.237
0.529,0.65,1.0,0.5,0.0,0.667,0.44,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.311,0.474
0.529,0.575,0.5,1.0,1.0,0.333,0.22,1.0,1.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.356,0.526
0.5,0.525,0.0,0.5,1.0,0.333,0.22,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.667,1.0,0.0,0.178,0.447
0.676,0.85,0.0,1.0,1.0,0.333,0.84,0.0,1.0,0.125,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.378,0.632
0.559,0.225,0.5,0.5,1.0,0.167,0.58,0.5,1.0,0.125,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.244,0.526
0.765,0.45,1.0,0.5,1.0,0.833,0.32,0.5,1.0,0.25,0.0,0.5,1.0,0.5,0.667,0.0,1.0,0.311,0.737
0.324,0.15,0.5,0.5,1.0,1.0,0.26,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.111,0.289
0.529,0.6,1.0,1.0,1.0,0.333,0.22,0.0,1.0,0.125,0.5,1.0,0.0,0.0,0.667,0.0,0.0,0.289,0.5
0.529,0.25,0.5,1.0,0.0,0.333,0.56,0.5,1.0,0.375,0.5,0.0,1.0,0.5,0.333,0.0,1.0,0.222,0.553
0.324,0.325,1.0,0.5,0.0,0.167,0.74,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.667,0.0,0.0,0.267,0.342
0.676,0.475,0.5,0.0,1.0,0.167,0.26,0.5,1.0,0.0,0.0,0.5,1.0,1.0,0.333,0.0,1.0,0.244,0.605
0.912,0.025,0.5,0.5,1.0,0.333,0.34,1.0,1.0,0.125,1.0,0.5,0.0,0.5,0.333,0.0,1.0,0.289,0.842
0.5,0.1,0.0,0.5,1.0,0.833,0.72,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.667,0.0,0.0,0.178,0.447
0.588,0.675,1.0,1.0,1.0,1.0,0.74,0.5,1.0,0.125,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.4,0.553
0.529,0.425,0.5,0.5,1.0,0.333,0.2,0.5,1.0,0.125,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.244,0.5
0.382,0.875,0.0,0.5,1.0,0.333,0.38,0.0,1.0,0.25,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.267,0.395
0.176,0.7,0.0,0.5,1.0,0.167,0.86,0.0,1.0,0.25,0.5,0.5,1.0,0.5,0.667,0.0,1.0,0.244,0.211
0.382,0.0,0.5,0.0,0.0,0.667,0.74,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.833,0.0,1.0,0.111,0.342
0.265,0.625,1.0,1.0,0.0,0.667,0.16,0.0,1.0,0.125,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.267,0.263
0.794,0.1,0.5,0.5,0.0,0.5,0.38,0.5,1.0,0.375,1.0,0.0,1.0,0.0,0.667,0.0,0.0,0.267,0.789
0.471,0.775,0.5,0.5,1.0,0.333,0.98,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.333,0.0,0.0,0.333,0.421
0.441,1.0,1.0,0.0,0.0,0.833,0.52,0.0,1.0,0.125,0.0,0.5,1.0,1.0,0.333,0.0,0.0,0.311,0.421
0.647,0.525,0.5,0.0,1.0,0.667,0.72,0.5,1.0,0.125,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.289,0.605
0.294,0.675,1.0,0.0,1.0,0.667,0.1,1.0,1.0,0.125,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.267,0.289
0.353,0.225,0.5,1.0,0.0,0.667,0.84,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.167,0.0,1.0,0.178,0.316
0.5,0.45,1.0,0.5,0.0,0.5,0.6,1.0,1.0,0.25,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.333,0.5
0.676,0.85,0.0,0.5,0.0,0.333,0.18,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.356,0.711
0.588,0.175,1.0,1.0,1.0,0.667,0.38,0.0,1.0,0.125,1.0,0.5,1.0,0.5,0.333,0.0,0.0,0.267,0.553
0.529,0.275,0.5,0.5,0.0,0.667,0.08,1.0,1.0,0.125,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.2,0.5
0.5,0.45,0.0,0.5,0.0,0.667,0.78,1.0,0.0,0.0,0.5,0.5,0.0,0.5,0.667,0.0,0.0,0.244,0.447
0.559,0.7,0.5,0.5,1.0,0.167,0.74,0.0,1.0,0.125,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.333,0.526
0.529,0.375,0.5,0.0,1.0,0.667,0.5,1.0,1.0,0.125,0.5,0.5,0.0,0.0,0.333,0.0,1.0,0.222,0.5
0.324,0.925,0.0,0.5,1.0,0.5,0.46,0.5,1.0,0.25,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.289,0.342
0.5,0.1,0.5,0.0,1.0,0.333,0.46,1.0,1.0,0.375,0.5,1.0,1.0,0.0,0.833,0.0,0.0,0.222,0.526
0.324,0.375,1.0,0.5,0.0,0.667,0.04,0.5,1.0,0.375,0.5,0.5,1.0,0.5,0.167,0.0,1.0,0.222,0.368
0.5,0.7,0.5,0.5,1.0,0.5,0.36,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.667,0.0,0.0,0.311,0.447
0.412,0.225,0.5,0.5,0.0,1.0,0.12,0.5,1.0,0.125,0.5,0.5,1.0,0.5,0.667,0.0,0.0,0.178,0.395
0.941,0.65,0.0,0.5,0.0,0.667,0.18,0.5,1.0,0.25,0.0,0.0,1.0,1.0,0.333,0.0,0.0,0.333,0.895
0.5,0.175,0.0,0.0,1.0,0.5,0.96,0.5,1.0,0.125,0.5,0.5,1.0,0.5,0.667,0.0,1.0,0.2,0.474
0.265,0.05,0.5,1.0,1.0,0.5,0.26,1.0,1.0,0.125,1.0,0.5,1.0,0.5,0.667,0.0,0.0,0.156,0.263
0.471,0.125,1.0,1.0,1.0,0.167,0.48,0.5,1.0,0.125,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.244,0.447
0.588,0.925,1.0,0.0,1.0,0.833,0.88,1.0,1.0,0.25,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.4,0.579
0.794,0.55,0.5,1.0,1.0,0.5,0.42,0.5,1.0,0.375,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.378,0.789
0.382,0.8,0.5,0.5,1.0,0.5,0.52,1.0,0.0,0.0,1.0,0.5,0.0,0.5,0.333,0.0,1.0,0.289,0.342
0.235,0.325,0.5,1.0,0.0,0.167,0.16,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.667,0.0,1.0,0.156,0.211
0.647,0.6,0.5,0.0,0.0,0.667,0.28,0.5,1.0,0.25,0.0,0.5,0.0,0.5,0.667,0.0,1.0,0.267,0.632
0.265,0.5,0.5,0.0,0.0,0.333,0.5,0.5,1.0,0.125,0.0,1.0,1.0,0.0,0.667,0.0,1.0,0.156,0.263
0.412,0.95,1.0,1.0,0.0,0.333,0.36,0.5,1.0,0.25,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.378,0.421
0.441,0.75,0.0,1.0,0.0,0.5,0.04,1.0,1.0,0.25,0.5,1.0,1.0,0.0,0.333,0.0,1.0,0.267,0.447
0.5,0.725,1.0,0.5,1.0,0.333,0.4,0.0,1.0,0.125,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.289,0.474
0.618,0.05,0.0,1.0,1.0,0.333,0.82,0.5,1.0,0.25,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.222,0.605
0.382,0.55,0.5,0.5,0.0,0.5,0.12,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.167,1.0,0.0,0.533,0.342
0.441,0.475,1.0,0.0,0.0,0.833,0.02,1.0,1.0,0.25,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.244,0.447
0.5,0.925,0.5,0.5,1.0,0.667,0.12,0.0,1.0,0.125,0.0,0.5,0.0,0.5,0.333,0.0,0.0,0.289,0.474
0.529,0.25,0.0,0.0,1.0,0.667,0.68,0.5,1.0,0.125,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.222,0.5
0.529,0.275,0.5,1.0,1.0,0.667,0.8,0.5,1.0,0.375,0.0,0.5,1.0,0.5,0.667,0.0,0.0,0.267,0.553
0.588,0.4,0.5,1.0,1.0,0.333,0.04,0.0,1.0,0.375,0.5,0.5,1.0,0.5,0.667,0.0,1.0,0.267,0.605
0.647,0.25,0.0,0.5,1.0,0.833,0.88,0.5,1.0,0.125,0.5,0.5,1.0,0.5,0.667,0.0,1.0,0.267,0.605
0.559,0.125,0.5,0.5,1.0,0.0,0.62,1.0,1.0,0.625,0.5,0.5,1.0,1.0,0.667,0.0,0.0,0.289,0.632
0.588,0.85,0.5,1.0,0.0,0.667,0.52,0.0,1.0,0.375,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.378,0.605
0.235,0.55,1.0,0.5,0.0,0.667,0.26,1.0,1.0,0.125,0.5,0.5,1.0,0.5,0.833,0.0,1.0,0.222,0.237
0.5,0.85,0.0,0.5,0.0,0.5,0.38,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.222,0.447
0.588,0.825,0.5,0.5,1.0,0.333,0.94,0.0,0.0,0.125,0.5,0.5,1.0,1.0,0.333,0.0,1.0,0.333,0.553
0.618,0.275,0.5,0.5,1.0,0.5,0.92,0.5,1.0,0.25,0.0,0.5,1.0,0.0,0.333,0.0,1.0,0.267,0.605
0.382,0.55,0.5,1.0,1.0,0.333,0.62,0.5,1.0,0.125,0.5,0.5,0.0,0.5,0.667,0.0,1.0,0.289,0.368
0.382,0.075,0.5,0.5,0.0,0.667,0.58,0.5,1.0,0.25,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.178,0.395
0.412,0.925,0.5,0.5,1.0,0.667,0.22,0.0,1.0,0.25,0.0,0.5,1.0,0.5,0.333,0.0,1.0,0.289,0.421
0.588,0.4,0.5,1.0,1.0,0.667,0.96,0.5,1.0,0.0,0.5,0.0,1.0,0.5,0.333,0.0,0.0,0.311,0.526
0.676,0.4,0.0,0.0,1.0,0.667,0.76,0.0,1.0,0.25,0.0,0.0,1.0,1.0,0.667,0.0,1.0,0.244,0.658
0.441,0.3,1.0,0.5,1.0,0.667,0.38,1.0,0.0,0.25,1.0,0.5,1.0,0.5,0.667,1.0,0.0,0.2,0.447
0.647,0.45,1.0,0.0,1.0,0.667,0.82,0.5,1.0,0.375,0.0,0.5,1.0,0.0,0.667,0.0,1.0,0.311,0.658
0.529,0.25,0.0,0.5,0.0,0.333,0.22,0.5,1.0,0.125,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.156,0.5
0.471,0.375,0.5,1.0,1.0,0.167,0.22,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.222,0.421
0.471,0.8,0.5,0.5,1.0,0.5,0.8,0.5,1.0,0.125,0.0,1.0,1.0,1.0,0.333,0.0,0.0,0.333,0.447
0.618,0.825,0.0,1.0,1.0,0.667,0.56,0.5,1.0,0.125,1.0,0.5,1.0,0.5,0.667,0.0,0.0,0.378,0.579
0.559,0.3,0.5,0.5,0.0,0.167,0.56,1.0,1.0,0.125,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.244,0.526
0.912,0.475,1.0,0.0,1.0,0.5,0.58,0.0,1.0,0.375,0.5,1.0,0.0,0.0,0.333,1.0,1.0,0.333,0.895
0.353,0.875,0.5,0.5,0.0,0.833,0.12,0.5,0.0,0.375,0.0,1.0,1.0,1.0,0.167,0.0,1.0,0.267,0.395
0.588,0.05,1.0,1.0,1.0,0.5,0.34,0.0,1.0,0.125,0.0,0.5,1.0,0.0,0.667,0.0,0.0,0.222,0.553
0.412,0.9,0.5,0.0,1.0,0.833,0.58,0.0,0.0,0.375,0.5,0.5,0.0,0.5,0.333,0.0,1.0,0.289,0.447
0.353,0.225,0.0,0.5,1.0,0.833,0.24,0.0,1.0,0.25,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.156,0.368
0.5,0.675,0.0,0.5,1.0,0.5,0.5,1.0,1.0,0.125,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.289,0.474
0.529,0.575,1.0,0.5,0.0,0.333,0.56,0.5,1.0,0.25,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.311,0.526
0.471,0.85,0.0,0.5,0.0,0.5,0.24,0.5,1.0,0.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.222,0.421
0.294,0.1,0.5,1.0,1.0,0.167,0.44,0.5,1.0,0.25,0.5,0.5,0.0,0.5,0.333,0.0,1.0,0.178,0.316
0.559,0.35,1.0,1.0,1.0,0.167,0.98,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.333,0.0,0.0,0.289,0.5
0.147,0.55,1.0,0.0,0.0,0.0,0.18,0.5,1.0,0.125,0.5,0.5,1.0,0.5,0.333,0.0,1.0,0.156,0.158
0.471,0.8,0.5,0.5,1.0,0.5,0.78,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.333,0.0,1.0,0.311,0.421
0.5,0.225,0.5,0.0,0.0,1.0,0.18,0.5,1.0,0.25,1.0,1.0,1.0,1.0,0.667,0.0,0.0,0.222,0.5
0.647,0.8,1.0,0.5,0.0,0.0,0.86,1.0,1.0,0.375,1.0,0.5,1.0,0.5,0.333,0.0,0.0,0.422,0.658
0.676,0.4,1.0,0.0,1.0,0.5,0.48,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.333,0.711
0.412,0.2,0.5,0.0,1.0,0.5,0.98,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.222,0.421
0.471,0.75,1.0,1.0,0.0,0.5,0.18,0.0,1.0,0.375,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.333,0.5
0.353,0.1,0.0,0.0,1.0,0.833,0.68,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.089,0.316
0.294,0.525,0.0,0.5,1.0,0.333,0.7,0.0,1.0,0.125,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.178,0.289
0.559,0.075,0.0,1.0,1.0,0.0,0.72,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.667,0.0,0.0,0.2,0.5
0.265,0.35,0.0,1.0,1.0,0.333,0.1,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,1.0,0.178,0.237
0.441,0.6,1.0,0.0,0.0,0.333,0.28,0.5,1.0,0.25,0.0,1.0,1.0,1.0,0.333,0.0,0.0,0.267,0.447
0.324,0.55,0.5,0.5,1.0,0.0,0.34,0.5,1.0,0.125,1.0,0.5,1.0,0.5,0.667,0.0,0.0,0.222,0.316
0.588,0.4,0.5,0.5,0.0,0.5,0.32,0.5,1.0,0.25,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.267,0.579
0.824,0.425,1.0,0.5,0.0,0.167,0.68,0.5,1.0,0.25,1.0,1.0,1.0,1.0,0.833,0.0,1.0,0.4,0.789
0.265,0.225,1.0,1.0,1.0,0.5,0.06,0.0,1.0,0.25,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.2,0.289
0.176,0.45,0.0,1.0,0.0,0.333,0.74,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.5,0.0,1.0,0.222,0.158
0.471,0.95,0.5,1.0,1.0,0.167,0.52,0.5,1.0,0.25,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.378,0.474
0.5,0.85,1.0,0.5,0.0,0.667,0.18,1.0,1.0,0.375,0.5,0.5,1.0,1.0,0.667,0.0,0.0,0.378,0.526
0.529,0.15,1.0,0.5,0.0,0.5,0.22,0.5,1.0,0.25,1.0,1.0,1.0,0.5,0.333,0.0,1.0,0.244,0.526
0.412,0.025,1.0,0.5,1.0,0.5,0.1,1.0,1.0,0.125,0.5,0.5,0.0,0.0,0.333,1.0,1.0,0.156,0.395
0.471,0.925,0.0,0.5,0.0,0.667,0.46,0.5,1.0,0.25,0.5,0.5,0.0,0.0,0.167,0.0,1.0,0.289,0.474
0.559,0.525,0.5,0.0,1.0,0.5,0.6,0.0,1.0,0.125,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.267,0.526
0.676,0.55,1.0,0.0,0.0,0.5,0.58,0.5,1.0,0.125,0.5,0.5,1.0,1.0,0.333,1.0,0.0,0.311,0.632
0.147,0.775,1.0,0.0,0.0,0.333,0.96,0.5,1.0,0.125,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.267,0.158
0.441,0.325,0.5,0.5,0.0,0.167,0.3,0.5,1.0,0.125,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.178,0.421
0.529,0.475,0.0,0.5,1.0,0.5,0.76,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.667,0.0,1.0,0.222,0.474
0.324,0.975,1.0,0.5,0.0,0.333,0.72,0.0,1.0,0.25,1.0,1.0,0.0,0.0,0.667,0.0,1.0,0.356,0.342
0.794,0.675,0.5,0.5,0.0,0.667,0.06,0.0,1.0,0.125,0.0,1.0,0.0,0.5,0.167,0.0,1.0,0.333,0.737
0.382,0.15,0.5,0.5,1.0,0.5,0.94,0.5,1.0,0.625,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.289,0.474
0.5,0.125,0.5,0.5,1.0,0.667,0.94,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.222,0.447
0.588,0.2,0.5,1.0,1.0,0.333,0.4,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.333,0.0,1.0,0.289,0.632
0.382,0.775,0.5,0.5,1.0,0.167,0.42,0.5,1.0,0.25,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.311,0.395
0.176,0.3,0.5,1.0,1.0,1.0,0.82,0.5,0.0,0.125,1.0,0.5,1.0,0.5,0.333,0.0,0.0,0.156,0.184
0.412,0.025,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.25,0.5,1.0,1.0,0.0,0.667,0.0,0.0,0.156,0.421
0.676,0.95,1.0,0.0,0.0,0.667,0.8,0.0,1.0,0.125,1.0,0.0,1.0,1.0,0.333,1.0,0.0,0.378,0.632
0.441,0.175,1.0,0.5,0.0,0.167,0.04,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.667,0.0,1.0,0.2,0.395
0.353,0.0,1.0,0.5,0.0,0.5,0.26,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.167,1.0,0.0,0.067,0.316
0.676,0.225,1.0,0.5,0.0,0.833,0.1,0.0,1.0,0.125,0.0,0.5,1.0,0.5,0.5,0.0,1.0,0.244,0.632
0.441,0.225,0.5,0.0,1.0,0.167,0.46,0.0,1.0,0.125,0.0,1.0,1.0,1.0,0.667,0.0,1.0,0.2,0.421
0.412,0.425,0.5,1.0,1.0,1.0,0.86,0.0,1.0,0.375,1.0,1.0,0.0,1.0,0.167,0.0,0.0,0.289,0.447
0.529,0.925,0.0,0.0,0.0,0.5,0.56,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.311,0.474
0.647,0.875,0.0,1.0,0.0,0.333,0.52,0.5,1.0,0.125,0.0,0.5,1.0,1.0,0.833,0.0,1.0,0.356,0.605
0.912,0.45,0.5,1.0,1.0,0.667,0.36,0.5,1.0,0.125,0.5,0.5,1.0,0.0,0.333,0.0,1.0,0.356,0.842
0.647,0.4,0.5,0.5,1.0,0.833,0.06,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.267,0.579
0.706,0.55,1.0,0.0,1.0,0.333,0.76,0.5,1.0,0.25,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.356,0.684
0.412,0.25,0.5,0.5,1.0,0.333,0.58,0.0,1.0,0.25,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.2,0.421
0.324,0.05,0.5,0.5,1.0,0.5,0.94,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.167,0.0,1.0,0.156,0.289
0.5,0.95,0.5,0.5,0.0,0.667,0.44,0.5,1.0,0.125,1.0,0.5,1.0,0.0,0.667,0.0,0.0,0.333,0.474
0.529,0.175,0.0,1.0,0.0,0.5,0.4,0.0,1.0,0.25,0.0,0.5,0.0,0.0,0.333,0.0,0.0,0.178,0.526
0.324,0.2,1.0,0.5,1.0,0.667,0.98,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.244,0.289
0.471,0.475,0.5,0.5,1.0,0.667,0.14,0.0,1.0,0.25,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.222,0.474
0.559,0.5,0.5,1.0,0.0,0.5,0.26,0.5,1.0,0.125,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.311,0.526
0.559,0.025,1.0,0.0,1.0,0.333,0.48,0.5,1.0,0.125,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.178,0.526
0.588,0.15,0.5,0.5,0.0,0.5,0.52,0.0,1.0,0.125,1.0,0.5,1.0,0.5,0.333,0.0,1.0,0.2,0.553
0.559,0.375,0.5,0.5,1.0,1.0,0.54,1.0,1.0,0.25,0.0,0.0,1.0,0.5,0.333,0.0,1.0,0.244,0.553
0.412,0.675,0.5,0.5,1.0,0.5,0.22,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.267,0.474
0.412,0.225,1.0,1.0,1.0,0.833,0.92,0.5,1.0,0.25,0.0,0.5,1.0,0.0,0.5,0.0,1.0,0.244,0.421
0.294,0.425,0.0,1.0,0.0,0.333,0.7,0.0,1.0,0.25,0.0,0.5,1.0,0.5,0.667,0.0,0.0,0.222,0.316
0.824,0.55,1.0,0.5,1.0,0.5,0.26,0.5,0.0,0.25,1.0,0.5,0.0,1.0,0.333,0.0,1.0,0.378,0.789
0.5,0.9,1.0,0.5,1.0,0.667,0.3,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.333,0.0,0.0,0.333,0.447
0.471,0.325,0.5,0.5,1.0,0.833,0.88,0.5,1.0,0.125,1.0,0.0,1.0,1.0,0.167,0.0,0.0,0.267,0.447
0.324,0.125,0.5,1.0,0.0,0.833,0.38,0.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.2,0.395
0.324,0.75,0.5,0.5,1.0,0.833,0.12,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.667,0.0,0.0,0.222,0.289
0.412,0.1,1.0,0.0,1.0,1.0,0.26,0.5,1.0,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.156,0.368
0.559,0.425,0.5,1.0,0.0,0.333,0.42,1.0,1.0,0.375,0.0,0.5,1.0,0.0,0.667,0.0,0.0,0.267,0.579
0.618,0.025,0.5,0.5,0.0,0.333,0.66,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.2,0.553
0.676,0.025,0.5,0.5,0.0,0.5,0.28,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.178,0.605
0.824,0.475,0.5,1.0,0.0,0.5,0.96,0.5,1.0,0.125,0.5,1.0,1.0,0.5,0.333,0.0,1.0,0.378,0.763
0.588,0.3,0.0,0.5,0.0,0.333,0.22,1.0,1.0,0.125,1.0,0.5,1.0,1.0,0.833,0.0,1.0,0.244,0.553
0.324,0.85,1.0,0.5,1.0,0.167,0.78,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.167,0.0,0.0,0.333,0.289
0.441,0.6,0.5,0.0,1.0,0.833,0.36,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.333,0.0,0.0,0.244,0.395
0.559,0.45,1.0,1.0,0.0,0.333,0.84,0.0,1.0,0.125,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.333,0.526
0.853,0.4,0.0,0.0,1.0,0.333,0.92,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.333,0.0,0.0,0.267,0.763
0.265,0.5,0.5,0.5,1.0,0.5,0.18,1.0,1.0,0.125,0.0,1.0,1.0,1.0,0.333,0.0,0.0,0.2,0.263
0.706,0.05,1.0,0.5,0.0,0.167,0.5,0.5,1.0,0.25,0.5,1.0,1.0,1.0,0.333,0.0,1.0,0.267,0.684
0.529,0.9,1.0,1.0,1.0,0.167,0.16,0.5,1.0,0.0,1.0,1.0,1.0,0.5,0.667,0.0,1.0,0.378,0.474
0.647,1.0,1.0,0.0,0.0,0.333,0.7,0.0,1.0,0.125,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.378,0.605
0.471,0.175,1.0,0.5,1.0,0.667,0.84,0.0,1.0,0.25,1.0,0.5,1.0,0.5,0.833,0.0,0.0,0.289,0.474
0.353,0.125,0.5,0.5,1.0,0.5,0.38,0.5,1.0,0.125,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.2,0.342
0.647,0.15,1.0,0.5,1.0,0.0,0.4,0.5,0.0,0.125,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.244,0.605
0.618,0.65,0.0,1.0,0.0,0.833,0.2,0.5,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.289,0.553
0.676,0.65,0.0,0.0,0.0,0.667,0.3,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.667,0.0,0.0,0.244,0.605
0.5,0.85,0.0,1.0,1.0,0.5,0.32,1.0,1.0,0.125,0.0,1.0,0.0,1.0,0.167,0.0,0.0,0.333,0.474
0.382,0.75,1.0,1.0,1.0,0.5,0.16,1.0,1.0,0.125,0.0,0.5,1.0,0.5,0.667,0.0,0.0,0.333,0.368
0.235,0.45,0.0,1.0,1.0,0.667,0.3,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.333,0.0,0.0,0.156,0.211
0.647,0.625,0.0,0.5,1.0,1.0,0.9,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.167,0.0,1.0,0.311,0.579
0.588,0.7,0.5,0.5,1.0,0.667,0.32,0.0,1.0,0.25,0.5,1.0,0.0,1.0,0.333,0.0,1.0,0.311,0.579
0.324,0.525,0.5,0.5,1.0,0.5,0.28,0.5,1.0,0.25,0.5,0.5,1.0,1.0,0.667,1.0,1.0,0.244,0.342
0.412,0.475,1.0,1.0,0.0,0.167,0.38,0.5,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.289,0.474
0.412,0.65,0.5,1.0,0.0,0.5,0.96,0.5,1.0,0.25,0.0,1.0,1.0,1.0,0.833,0.0,1.0,0.356,0.421
0.235,0.55,0.5,0.5,1.0,0.667,0.76,0.5,0.0,0.125,0.0,0.5,0.0,0.0,0.333,0.0,0.0,0.2,0.237
